sender,recver,channel,interactions,date
89,86,zoom,4,2020-01-03
89,83,zoom,2,2020-01-03
89,11,slack,14,2020-01-03
89,96,slack,12,2020-01-03
90,99,zoom,0,2020-01-03
90,84,zoom,0,2020-01-03
90,80,email,2,2020-01-03
90,97,email,3,2020-01-03
90,91,zoom,0,2020-01-03
90,82,slack,11,2020-01-03
90,99,email,0,2020-01-03
90,77,zoom,0,2020-01-03
90,95,slack,4,2020-01-03
91,86,email,5,2020-01-03
91,33,email,4,2020-01-03
91,97,email,3,2020-01-03
91,89,zoom,0,2020-01-03
91,32,email,4,2020-01-03
91,26,email,3,2020-01-03
91,77,email,5,2020-01-03
92,34,email,7,2020-01-03
92,93,slack,5,2020-01-03
92,98,slack,6,2020-01-03
92,89,slack,6,2020-01-03
92,68,zoom,1,2020-01-03
92,83,slack,7,2020-01-03
92,86,slack,3,2020-01-03
92,92,email,1,2020-01-03
92,89,email,4,2020-01-03
92,89,zoom,2,2020-01-03
92,83,email,5,2020-01-03
92,86,slack,5,2020-01-03
92,94,slack,3,2020-01-03
92,90,zoom,2,2020-01-03
92,82,email,3,2020-01-03
92,94,email,3,2020-01-03
92,34,email,4,2020-01-03
92,94,zoom,3,2020-01-03
92,86,email,3,2020-01-03
92,93,email,4,2020-01-03
92,84,email,4,2020-01-03
92,48,slack,6,2020-01-03
92,17,zoom,1,2020-01-03
92,50,slack,6,2020-01-03
92,94,zoom,3,2020-01-03
92,26,email,5,2020-01-03
92,86,slack,6,2020-01-03
93,82,slack,6,2020-01-03
93,17,zoom,1,2020-01-03
93,74,slack,6,2020-01-03
93,98,slack,8,2020-01-03
93,17,email,3,2020-01-03
94,8,slack,11,2020-01-03
94,93,zoom,1,2020-01-03
94,90,email,2,2020-01-03
95,98,email,5,2020-01-03
95,6,email,3,2020-01-03
95,98,email,1,2020-01-03
95,90,zoom,2,2020-01-03
95,93,email,1,2020-01-03
95,94,email,3,2020-01-03
95,6,email,4,2020-01-03
96,41,slack,7,2020-01-03
96,91,email,4,2020-01-03
96,58,slack,11,2020-01-03
96,99,email,2,2020-01-03
96,83,slack,9,2020-01-03
96,80,zoom,2,2020-01-03
96,95,zoom,2,2020-01-03
96,80,zoom,2,2020-01-03
96,49,slack,8,2020-01-03
96,66,email,4,2020-01-03
96,91,slack,5,2020-01-03
97,85,email,4,2020-01-03
97,87,slack,11,2020-01-03
97,24,slack,11,2020-01-03
97,98,zoom,4,2020-01-03
97,82,slack,15,2020-01-03
97,84,zoom,1,2020-01-03
97,86,email,6,2020-01-03
98,86,zoom,0,2020-01-03
98,70,email,4,2020-01-03
98,87,zoom,1,2020-01-03
98,7,email,2,2020-01-03
98,86,slack,8,2020-01-03
98,82,email,2,2020-01-03
98,70,zoom,2,2020-01-03
98,86,zoom,0,2020-01-03
98,83,zoom,0,2020-01-03
98,31,zoom,0,2020-01-03
98,61,slack,6,2020-01-03
98,92,email,4,2020-01-03
99,86,slack,10,2020-01-03
99,99,zoom,2,2020-01-03
99,69,slack,11,2020-01-03
99,95,zoom,0,2020-01-03
99,14,email,0,2020-01-03
99,95,zoom,1,2020-01-03
99,83,slack,11,2020-01-03
99,81,zoom,1,2020-01-03
99,82,zoom,0,2020-01-03
99,88,zoom,1,2020-01-03
99,21,zoom,0,2020-01-03
99,84,zoom,3,2020-01-03
99,33,slack,19,2020-01-03
99,3,zoom,0,2020-01-03
99,94,slack,15,2020-01-03
99,81,email,3,2020-01-03
99,69,zoom,3,2020-01-03
99,92,email,4,2020-01-03
99,88,slack,13,2020-01-03
0,3,slack,23,2020-01-04
0,72,zoom,1,2020-01-04
0,45,email,6,2020-01-04
0,5,zoom,2,2020-01-04
0,11,zoom,5,2020-01-04
0,43,email,3,2020-01-04
0,3,slack,13,2020-01-04
0,70,slack,15,2020-01-04
0,8,zoom,8,2020-01-04
1,95,email,2,2020-01-04
1,31,zoom,3,2020-01-04
1,3,email,3,2020-01-04
1,9,email,4,2020-01-04
1,23,slack,5,2020-01-04
1,37,email,5,2020-01-04
1,78,slack,4,2020-01-04
1,9,zoom,1,2020-01-04
1,6,zoom,2,2020-01-04
1,6,zoom,1,2020-01-04
1,55,zoom,2,2020-01-04
2,61,slack,14,2020-01-04
2,37,zoom,2,2020-01-04
2,9,slack,11,2020-01-04
2,51,slack,13,2020-01-04
2,87,email,3,2020-01-04
2,53,slack,14,2020-01-04
2,21,slack,11,2020-01-04
2,8,slack,13,2020-01-04
2,11,zoom,2,2020-01-04
2,6,slack,7,2020-01-04
2,51,zoom,1,2020-01-04
2,7,zoom,2,2020-01-04
2,5,slack,12,2020-01-04
2,3,slack,10,2020-01-04
2,6,slack,9,2020-01-04
2,80,slack,10,2020-01-04
2,9,slack,11,2020-01-04
2,51,slack,9,2020-01-04
2,3,slack,8,2020-01-04
2,57,zoom,1,2020-01-04
2,63,email,6,2020-01-04
2,87,zoom,0,2020-01-04
3,43,email,4,2020-01-04
3,94,email,4,2020-01-04
3,58,slack,8,2020-01-04
4,17,zoom,2,2020-01-04
4,16,zoom,2,2020-01-04
4,91,slack,13,2020-01-04
5,43,zoom,1,2020-01-04
5,33,zoom,2,2020-01-04
5,12,email,5,2020-01-04
5,43,slack,10,2020-01-04
5,1,email,2,2020-01-04
5,0,email,4,2020-01-04
5,2,zoom,1,2020-01-04
5,0,email,1,2020-01-04
5,0,email,2,2020-01-04
5,27,zoom,1,2020-01-04
5,1,zoom,3,2020-01-04
5,7,email,5,2020-01-04
5,6,zoom,4,2020-01-04
5,25,slack,13,2020-01-04
5,7,slack,14,2020-01-04
5,92,slack,12,2020-01-04
5,3,slack,9,2020-01-04
5,1,slack,9,2020-01-04
6,31,email,3,2020-01-04
6,55,email,2,2020-01-04
7,39,email,1,2020-01-04
7,41,slack,11,2020-01-04
7,71,email,4,2020-01-04
7,69,slack,7,2020-01-04
7,37,email,5,2020-01-04
7,16,slack,5,2020-01-04
7,5,slack,7,2020-01-04
7,16,email,3,2020-01-04
7,3,zoom,3,2020-01-04
7,2,slack,5,2020-01-04
7,69,slack,11,2020-01-04
7,69,zoom,4,2020-01-04
7,97,slack,3,2020-01-04
7,97,slack,8,2020-01-04
7,68,email,6,2020-01-04
7,97,zoom,3,2020-01-04
7,85,slack,6,2020-01-04
8,72,email,6,2020-01-04
8,72,zoom,0,2020-01-04
8,72,slack,12,2020-01-04
8,10,email,2,2020-01-04
8,9,zoom,1,2020-01-04
8,72,zoom,0,2020-01-04
8,72,zoom,2,2020-01-04
8,1,slack,10,2020-01-04
8,3,slack,6,2020-01-04
8,60,slack,9,2020-01-04
8,72,slack,7,2020-01-04
8,10,zoom,0,2020-01-04
8,72,email,2,2020-01-04
8,96,slack,11,2020-01-04
8,72,email,3,2020-01-04
8,95,zoom,1,2020-01-04
8,1,slack,7,2020-01-04
9,72,zoom,0,2020-01-04
9,58,slack,15,2020-01-04
9,4,zoom,1,2020-01-04
9,6,zoom,0,2020-01-04
9,19,email,0,2020-01-04
9,2,zoom,2,2020-01-04
9,69,email,3,2020-01-04
9,19,zoom,0,2020-01-04
9,1,slack,7,2020-01-04
9,79,email,4,2020-01-04
9,0,zoom,1,2020-01-04
9,79,email,3,2020-01-04
9,6,slack,12,2020-01-04
9,4,zoom,0,2020-01-04
9,92,zoom,0,2020-01-04
9,7,slack,13,2020-01-04
9,58,zoom,2,2020-01-04
9,8,zoom,0,2020-01-04
11,66,email,1,2020-01-04
11,18,zoom,0,2020-01-04
11,48,slack,5,2020-01-04
11,18,email,3,2020-01-04
11,15,zoom,1,2020-01-04
11,19,slack,5,2020-01-04
11,14,zoom,4,2020-01-04
11,14,slack,8,2020-01-04
13,1,email,3,2020-01-04
13,81,email,2,2020-01-04
13,81,slack,9,2020-01-04
13,15,slack,11,2020-01-04
13,11,zoom,4,2020-01-04
14,93,zoom,0,2020-01-04
14,67,slack,16,2020-01-04
14,22,email,1,2020-01-04
14,12,email,4,2020-01-04
14,10,zoom,1,2020-01-04
14,15,slack,19,2020-01-04
14,0,email,3,2020-01-04
15,16,email,3,2020-01-04
15,95,email,3,2020-01-04
15,88,slack,11,2020-01-04
15,88,slack,10,2020-01-04
16,38,slack,16,2020-01-04
16,3,email,4,2020-01-04
16,10,email,3,2020-01-04
16,10,email,3,2020-01-04
16,93,slack,12,2020-01-04
16,93,email,4,2020-01-04
16,43,slack,10,2020-01-04
16,93,email,4,2020-01-04
16,90,slack,23,2020-01-04
16,22,zoom,1,2020-01-04
16,92,email,2,2020-01-04
17,12,slack,14,2020-01-04
17,69,slack,8,2020-01-04
17,41,zoom,2,2020-01-04
17,29,zoom,1,2020-01-04
17,15,zoom,3,2020-01-04
17,10,email,7,2020-01-04
17,81,zoom,5,2020-01-04
17,59,email,4,2020-01-04
17,89,email,3,2020-01-04
17,17,email,8,2020-01-04
18,10,email,3,2020-01-04
18,0,zoom,0,2020-01-04
18,16,slack,10,2020-01-04
18,69,slack,6,2020-01-04
18,0,zoom,1,2020-01-04
18,10,slack,8,2020-01-04
18,1,email,6,2020-01-04
18,47,zoom,1,2020-01-04
18,33,email,2,2020-01-04
18,29,email,6,2020-01-04
18,12,zoom,2,2020-01-04
18,63,zoom,3,2020-01-04
18,65,slack,7,2020-01-04
18,14,slack,6,2020-01-04
18,1,zoom,1,2020-01-04
18,43,zoom,2,2020-01-04
18,0,slack,4,2020-01-04
19,52,slack,3,2020-01-04
19,12,zoom,2,2020-01-04
19,16,email,0,2020-01-04
19,19,email,3,2020-01-04
19,34,slack,8,2020-01-04
19,93,zoom,0,2020-01-04
19,68,slack,4,2020-01-04
19,16,slack,4,2020-01-04
19,18,email,0,2020-01-04
19,14,slack,5,2020-01-04
19,15,email,2,2020-01-04
20,16,email,4,2020-01-04
20,95,zoom,3,2020-01-04
20,2,email,6,2020-01-04
20,28,slack,9,2020-01-04
21,28,slack,8,2020-01-04
21,20,slack,9,2020-01-04
21,32,slack,4,2020-01-04
21,62,zoom,5,2020-01-04
21,27,slack,3,2020-01-04
21,23,slack,5,2020-01-04
21,23,slack,4,2020-01-04
21,92,zoom,2,2020-01-04
21,27,slack,7,2020-01-04
21,29,email,1,2020-01-04
21,23,zoom,3,2020-01-04
21,45,email,3,2020-01-04
22,71,zoom,3,2020-01-04
22,29,email,5,2020-01-04
22,74,email,2,2020-01-04
22,28,email,7,2020-01-04
22,17,slack,14,2020-01-04
22,20,email,4,2020-01-04
22,26,slack,7,2020-01-04
22,28,zoom,2,2020-01-04
23,88,slack,9,2020-01-04
23,21,email,8,2020-01-04
23,53,email,2,2020-01-04
23,28,slack,14,2020-01-04
23,98,email,3,2020-01-04
24,26,email,9,2020-01-04
24,17,email,2,2020-01-04
24,29,zoom,3,2020-01-04
24,74,slack,11,2020-01-04
24,27,zoom,0,2020-01-04
24,54,slack,10,2020-01-04
24,26,slack,7,2020-01-04
24,98,email,5,2020-01-04
24,27,email,2,2020-01-04
24,17,zoom,0,2020-01-04
24,98,zoom,1,2020-01-04
24,26,email,9,2020-01-04
25,81,slack,19,2020-01-04
25,98,zoom,2,2020-01-04
25,29,zoom,3,2020-01-04
25,53,slack,12,2020-01-04
25,1,zoom,5,2020-01-04
25,4,zoom,2,2020-01-04
26,87,email,3,2020-01-04
26,21,slack,12,2020-01-04
26,29,email,3,2020-01-04
26,25,slack,9,2020-01-04
26,60,slack,13,2020-01-04
26,71,slack,14,2020-01-04
26,29,slack,10,2020-01-04
26,4,zoom,1,2020-01-04
26,60,zoom,1,2020-01-04
26,4,slack,11,2020-01-04
27,32,slack,9,2020-01-04
28,25,email,3,2020-01-04
28,21,email,4,2020-01-04
28,7,zoom,2,2020-01-04
28,55,email,3,2020-01-04
28,7,slack,12,2020-01-04
28,66,zoom,5,2020-01-04
28,19,email,3,2020-01-04
29,26,zoom,1,2020-01-04
29,27,slack,12,2020-01-04
29,20,zoom,1,2020-01-04
29,78,email,1,2020-01-04
29,32,slack,18,2020-01-04
29,75,zoom,2,2020-01-04
30,85,zoom,2,2020-01-04
30,85,email,1,2020-01-04
30,58,zoom,5,2020-01-04
31,33,slack,7,2020-01-04
31,31,slack,8,2020-01-04
31,15,slack,8,2020-01-04
31,24,slack,16,2020-01-04
31,59,slack,8,2020-01-04
31,38,email,2,2020-01-04
31,53,zoom,1,2020-01-04
31,36,slack,10,2020-01-04
31,37,email,3,2020-01-04
31,20,slack,10,2020-01-04
31,60,slack,11,2020-01-04
31,66,zoom,1,2020-01-04
31,26,email,2,2020-01-04
31,3,slack,10,2020-01-04
31,36,zoom,1,2020-01-04
31,36,zoom,1,2020-01-04
31,37,slack,6,2020-01-04
31,34,slack,11,2020-01-04
31,34,email,5,2020-01-04
31,37,email,0,2020-01-04
31,84,slack,6,2020-01-04
31,37,slack,2,2020-01-04
31,74,zoom,0,2020-01-04
31,53,email,3,2020-01-04
31,50,slack,6,2020-01-04
31,27,slack,11,2020-01-04
31,39,email,2,2020-01-04
31,34,slack,6,2020-01-04
31,20,zoom,1,2020-01-04
31,29,zoom,1,2020-01-04
31,88,slack,8,2020-01-04
31,30,email,3,2020-01-04
32,37,slack,2,2020-01-04
32,63,email,2,2020-01-04
32,90,slack,5,2020-01-04
32,32,email,1,2020-01-04
32,73,email,0,2020-01-04
32,43,slack,4,2020-01-04
32,35,zoom,2,2020-01-04
32,34,zoom,3,2020-01-04
32,96,zoom,1,2020-01-04
32,90,zoom,0,2020-01-04
32,36,zoom,3,2020-01-04
32,35,zoom,2,2020-01-04
32,35,zoom,0,2020-01-04
32,32,slack,8,2020-01-04
32,34,slack,3,2020-01-04
32,37,zoom,2,2020-01-04
32,30,slack,3,2020-01-04
32,34,email,2,2020-01-04
33,34,email,3,2020-01-04
33,62,email,3,2020-01-04
33,46,slack,9,2020-01-04
33,18,email,2,2020-01-04
33,39,zoom,1,2020-01-04
33,6,zoom,3,2020-01-04
33,34,slack,5,2020-01-04
33,47,slack,7,2020-01-04
33,33,email,4,2020-01-04
33,28,email,4,2020-01-04
33,34,zoom,4,2020-01-04
33,47,slack,5,2020-01-04
33,84,slack,7,2020-01-04
33,39,slack,7,2020-01-04
33,30,slack,6,2020-01-04
33,30,zoom,4,2020-01-04
34,34,zoom,4,2020-01-04
34,33,zoom,2,2020-01-04
34,91,zoom,2,2020-01-04
34,32,email,2,2020-01-04
34,57,zoom,4,2020-01-04
34,43,email,1,2020-01-04
35,32,zoom,2,2020-01-04
35,45,email,3,2020-01-04
35,29,slack,15,2020-01-04
35,36,zoom,3,2020-01-04
35,29,slack,10,2020-01-04
35,35,slack,6,2020-01-04
35,36,email,4,2020-01-04
35,35,zoom,5,2020-01-04
36,2,slack,16,2020-01-04
36,80,slack,19,2020-01-04
36,36,zoom,1,2020-01-04
36,39,zoom,0,2020-01-04
36,5,zoom,3,2020-01-04
36,27,zoom,0,2020-01-04
36,36,email,3,2020-01-04
36,35,email,5,2020-01-04
36,52,zoom,2,2020-01-04
36,98,zoom,0,2020-01-04
36,36,email,3,2020-01-04
36,36,email,3,2020-01-04
36,38,zoom,1,2020-01-04
36,36,slack,10,2020-01-04
36,39,slack,13,2020-01-04
36,68,zoom,0,2020-01-04
37,63,zoom,2,2020-01-04
37,30,slack,4,2020-01-04
37,32,zoom,4,2020-01-04
37,41,zoom,3,2020-01-04
37,34,zoom,3,2020-01-04
37,38,slack,1,2020-01-04
37,36,zoom,3,2020-01-04
38,8,email,3,2020-01-04
38,52,email,1,2020-01-04
38,47,slack,18,2020-01-04
39,37,zoom,3,2020-01-04
39,34,slack,15,2020-01-04
39,39,slack,11,2020-01-04
39,32,slack,15,2020-01-04
39,38,zoom,2,2020-01-04
39,32,slack,16,2020-01-04
39,31,zoom,1,2020-01-04
39,37,email,2,2020-01-04
39,23,zoom,3,2020-01-04
39,80,slack,14,2020-01-04
39,39,email,3,2020-01-04
39,30,slack,13,2020-01-04
39,38,email,5,2020-01-04
39,37,slack,14,2020-01-04
39,78,zoom,4,2020-01-04
40,43,zoom,3,2020-01-04
40,54,slack,15,2020-01-04
40,51,zoom,2,2020-01-04
40,31,slack,14,2020-01-04
40,48,zoom,3,2020-01-04
40,43,email,5,2020-01-04
40,55,zoom,7,2020-01-04
40,52,zoom,2,2020-01-04
40,50,slack,9,2020-01-04
40,17,slack,12,2020-01-04
40,55,slack,12,2020-01-04
40,45,zoom,3,2020-01-04
40,50,slack,19,2020-01-04
40,54,email,3,2020-01-04
40,17,slack,22,2020-01-04
40,42,slack,13,2020-01-04
40,41,email,5,2020-01-04
40,31,slack,16,2020-01-04
40,54,slack,10,2020-01-04
41,57,zoom,5,2020-01-04
41,53,zoom,3,2020-01-04
41,29,email,1,2020-01-04
41,45,zoom,3,2020-01-04
41,47,email,2,2020-01-04
41,44,slack,6,2020-01-04
41,52,email,2,2020-01-04
42,52,slack,10,2020-01-04
42,45,email,1,2020-01-04
42,31,email,3,2020-01-04
42,50,email,1,2020-01-04
42,99,zoom,3,2020-01-04
42,46,email,2,2020-01-04
42,67,email,0,2020-01-04
42,42,slack,7,2020-01-04
43,1,slack,15,2020-01-04
43,65,slack,19,2020-01-04
43,52,email,8,2020-01-04
43,62,slack,15,2020-01-04
43,46,zoom,0,2020-01-04
43,59,slack,29,2020-01-04
43,59,slack,18,2020-01-04
43,42,email,0,2020-01-04
44,32,zoom,3,2020-01-04
44,41,slack,9,2020-01-04
44,50,email,5,2020-01-04
44,40,zoom,5,2020-01-04
44,57,slack,9,2020-01-04
44,46,zoom,6,2020-01-04
44,56,slack,4,2020-01-04
44,55,slack,8,2020-01-04
44,46,email,4,2020-01-04
44,46,email,1,2020-01-04
44,32,zoom,4,2020-01-04
44,44,slack,14,2020-01-04
45,1,slack,16,2020-01-04
45,9,slack,12,2020-01-04
45,38,zoom,3,2020-01-04
45,41,email,4,2020-01-04
46,95,slack,5,2020-01-04
46,88,slack,8,2020-01-04
46,47,email,3,2020-01-04
47,52,zoom,6,2020-01-04
47,46,email,2,2020-01-04
47,50,slack,19,2020-01-04
47,73,email,2,2020-01-04
47,71,slack,13,2020-01-04
47,49,zoom,0,2020-01-04
48,58,zoom,3,2020-01-04
48,45,zoom,1,2020-01-04
48,44,zoom,4,2020-01-04
48,50,email,4,2020-01-04
48,44,email,1,2020-01-04
48,19,email,3,2020-01-04
48,47,email,4,2020-01-04
48,44,email,0,2020-01-04
48,50,email,0,2020-01-04
48,52,email,2,2020-01-04
48,45,zoom,5,2020-01-04
48,7,email,0,2020-01-04
48,57,zoom,4,2020-01-04
48,25,slack,5,2020-01-04
49,58,email,3,2020-01-04
49,27,zoom,0,2020-01-04
49,58,zoom,0,2020-01-04
49,50,email,1,2020-01-04
49,57,email,2,2020-01-04
49,91,email,1,2020-01-04
50,54,email,2,2020-01-04
50,65,email,3,2020-01-04
50,48,zoom,3,2020-01-04
50,97,zoom,4,2020-01-04
50,53,zoom,2,2020-01-04
50,58,email,1,2020-01-04
50,59,zoom,2,2020-01-04
50,55,slack,3,2020-01-04
50,43,slack,5,2020-01-04
50,51,email,2,2020-01-04
50,86,email,1,2020-01-04
50,57,slack,4,2020-01-04
50,47,zoom,3,2020-01-04
50,56,email,4,2020-01-04
50,75,email,6,2020-01-04
51,53,zoom,1,2020-01-04
51,85,zoom,4,2020-01-04
52,3,zoom,1,2020-01-04
52,74,zoom,1,2020-01-04
52,58,zoom,0,2020-01-04
52,56,slack,14,2020-01-04
52,58,slack,12,2020-01-04
52,90,email,4,2020-01-04
52,47,email,0,2020-01-04
52,24,zoom,4,2020-01-04
52,44,email,8,2020-01-04
52,47,zoom,1,2020-01-04
52,42,slack,12,2020-01-04
53,80,slack,6,2020-01-04
53,40,slack,8,2020-01-04
53,51,email,6,2020-01-04
53,43,zoom,1,2020-01-04
53,61,zoom,1,2020-01-04
53,46,email,2,2020-01-04
53,57,slack,5,2020-01-04
53,93,zoom,2,2020-01-04
53,0,zoom,2,2020-01-04
53,50,slack,6,2020-01-04
53,41,zoom,2,2020-01-04
53,45,slack,6,2020-01-04
53,50,zoom,1,2020-01-04
53,61,zoom,0,2020-01-04
54,53,email,2,2020-01-04
54,96,zoom,3,2020-01-04
54,41,zoom,2,2020-01-04
54,51,zoom,0,2020-01-04
54,51,zoom,3,2020-01-04
54,58,zoom,0,2020-01-04
54,45,email,3,2020-01-04
54,27,email,5,2020-01-04
54,40,email,4,2020-01-04
54,61,slack,9,2020-01-04
54,43,email,5,2020-01-04
54,50,zoom,0,2020-01-04
54,96,email,1,2020-01-04
55,55,slack,8,2020-01-04
55,4,slack,10,2020-01-04
55,55,slack,13,2020-01-04
55,53,slack,10,2020-01-04
55,46,email,4,2020-01-04
55,4,slack,14,2020-01-04
55,48,slack,19,2020-01-04
55,47,zoom,6,2020-01-04
55,67,email,1,2020-01-04
55,59,slack,7,2020-01-04
56,56,slack,9,2020-01-04
56,44,email,4,2020-01-04
57,55,zoom,1,2020-01-04
57,58,slack,14,2020-01-04
57,14,email,1,2020-01-04
57,54,slack,12,2020-01-04
57,37,slack,13,2020-01-04
57,48,slack,13,2020-01-04
57,78,zoom,1,2020-01-04
57,88,zoom,1,2020-01-04
57,46,zoom,3,2020-01-04
57,89,zoom,1,2020-01-04
57,47,email,1,2020-01-04
57,39,email,1,2020-01-04
57,55,zoom,1,2020-01-04
57,54,zoom,2,2020-01-04
57,66,zoom,0,2020-01-04
57,64,slack,8,2020-01-04
57,52,email,2,2020-01-04
57,39,slack,16,2020-01-04
57,63,zoom,2,2020-01-04
57,54,email,1,2020-01-04
57,51,zoom,2,2020-01-04
57,48,slack,9,2020-01-04
58,29,zoom,8,2020-01-04
58,54,slack,15,2020-01-04
58,44,email,3,2020-01-04
58,56,email,6,2020-01-04
58,53,slack,12,2020-01-04
58,40,email,3,2020-01-04
58,13,email,3,2020-01-04
58,4,slack,14,2020-01-04
58,43,zoom,5,2020-01-04
59,41,email,2,2020-01-04
59,41,zoom,1,2020-01-04
59,91,slack,6,2020-01-04
59,43,zoom,2,2020-01-04
59,44,email,5,2020-01-04
59,41,slack,5,2020-01-04
59,91,slack,9,2020-01-04
59,22,zoom,3,2020-01-04
59,58,zoom,0,2020-01-04
59,45,email,5,2020-01-04
59,55,email,2,2020-01-04
59,53,zoom,1,2020-01-04
59,89,slack,14,2020-01-04
59,45,email,7,2020-01-04
59,52,email,0,2020-01-04
60,76,slack,6,2020-01-04
60,65,email,3,2020-01-04
60,73,slack,9,2020-01-04
60,11,zoom,1,2020-01-04
60,76,zoom,3,2020-01-04
60,65,email,1,2020-01-04
60,64,slack,17,2020-01-04
60,72,email,3,2020-01-04
60,75,slack,14,2020-01-04
60,68,email,3,2020-01-04
60,57,zoom,0,2020-01-04
60,25,email,5,2020-01-04
61,47,zoom,0,2020-01-04
61,88,email,3,2020-01-04
61,37,zoom,1,2020-01-04
62,15,slack,8,2020-01-04
62,72,slack,8,2020-01-04
62,37,email,4,2020-01-04
62,31,zoom,1,2020-01-04
62,72,zoom,3,2020-01-04
62,62,slack,13,2020-01-04
62,83,email,5,2020-01-04
62,72,zoom,3,2020-01-04
62,86,email,3,2020-01-04
62,78,email,2,2020-01-04
62,60,slack,14,2020-01-04
62,46,email,2,2020-01-04
62,74,email,2,2020-01-04
62,77,slack,15,2020-01-04
62,66,zoom,4,2020-01-04
62,79,email,2,2020-01-04
63,47,email,4,2020-01-04
63,65,zoom,1,2020-01-04
63,79,zoom,3,2020-01-04
63,73,email,3,2020-01-04
63,77,slack,10,2020-01-04
63,68,zoom,3,2020-01-04
63,66,zoom,1,2020-01-04
63,77,slack,14,2020-01-04
63,69,zoom,1,2020-01-04
63,65,email,1,2020-01-04
63,76,email,1,2020-01-04
63,65,slack,5,2020-01-04
63,68,slack,8,2020-01-04
64,71,email,4,2020-01-04
64,32,email,5,2020-01-04
64,63,slack,8,2020-01-04
64,72,slack,5,2020-01-04
64,50,email,2,2020-01-04
64,71,email,2,2020-01-04
64,79,email,7,2020-01-04
64,69,slack,9,2020-01-04
64,69,slack,12,2020-01-04
64,71,email,2,2020-01-04
64,51,slack,15,2020-01-04
64,74,slack,10,2020-01-04
64,60,slack,19,2020-01-04
65,74,email,6,2020-01-04
65,53,slack,11,2020-01-04
66,65,zoom,3,2020-01-04
66,28,slack,13,2020-01-04
66,64,slack,11,2020-01-04
66,75,email,3,2020-01-04
66,19,email,7,2020-01-04
66,34,zoom,5,2020-01-04
66,98,zoom,3,2020-01-04
66,79,slack,14,2020-01-04
66,61,zoom,5,2020-01-04
66,57,zoom,1,2020-01-04
66,77,email,7,2020-01-04
66,69,zoom,3,2020-01-04
66,55,slack,9,2020-01-04
67,79,zoom,4,2020-01-04
67,49,slack,4,2020-01-04
67,68,zoom,2,2020-01-04
67,83,slack,5,2020-01-04
67,60,email,4,2020-01-04
67,98,slack,6,2020-01-04
67,54,slack,7,2020-01-04
67,76,slack,7,2020-01-04
67,23,zoom,1,2020-01-04
67,67,email,2,2020-01-04
67,71,email,3,2020-01-04
67,10,slack,2,2020-01-04
67,72,email,0,2020-01-04
67,93,zoom,1,2020-01-04
67,79,zoom,2,2020-01-04
67,24,email,1,2020-01-04
67,16,zoom,3,2020-01-04
67,71,zoom,1,2020-01-04
67,78,email,4,2020-01-04
67,51,email,2,2020-01-04
67,70,slack,3,2020-01-04
68,77,email,3,2020-01-04
68,13,slack,8,2020-01-04
68,84,slack,10,2020-01-04
68,99,zoom,4,2020-01-04
68,75,email,4,2020-01-04
68,45,email,5,2020-01-04
68,4,zoom,2,2020-01-04
68,61,email,4,2020-01-04
68,65,slack,13,2020-01-04
68,71,email,2,2020-01-04
68,61,zoom,4,2020-01-04
68,63,email,0,2020-01-04
69,74,slack,9,2020-01-04
69,69,slack,13,2020-01-04
69,60,email,2,2020-01-04
69,62,zoom,3,2020-01-04
69,74,email,1,2020-01-04
70,63,email,3,2020-01-04
70,75,slack,11,2020-01-04
70,78,email,4,2020-01-04
70,69,slack,10,2020-01-04
70,75,slack,16,2020-01-04
70,15,email,0,2020-01-04
70,75,zoom,0,2020-01-04
70,60,email,1,2020-01-04
70,64,slack,11,2020-01-04
70,15,email,6,2020-01-04
70,72,slack,17,2020-01-04
71,66,slack,9,2020-01-04
71,80,zoom,4,2020-01-04
71,54,slack,12,2020-01-04
71,90,zoom,0,2020-01-04
71,91,email,4,2020-01-04
71,90,zoom,7,2020-01-04
71,69,slack,15,2020-01-04
71,68,zoom,2,2020-01-04
71,23,slack,10,2020-01-04
71,70,email,3,2020-01-04
71,70,slack,5,2020-01-04
71,54,email,5,2020-01-04
71,13,email,1,2020-01-04
71,54,slack,15,2020-01-04
71,23,email,5,2020-01-04
71,64,slack,13,2020-01-04
71,64,zoom,2,2020-01-04
71,3,email,3,2020-01-04
71,83,zoom,1,2020-01-04
72,64,email,4,2020-01-04
72,32,zoom,1,2020-01-04
72,75,slack,12,2020-01-04
72,32,email,3,2020-01-04
72,92,zoom,2,2020-01-04
72,63,email,6,2020-01-04
72,32,zoom,3,2020-01-04
72,65,slack,9,2020-01-04
73,75,slack,14,2020-01-04
73,50,zoom,2,2020-01-04
73,74,email,4,2020-01-04
73,64,email,5,2020-01-04
73,60,email,2,2020-01-04
73,32,zoom,2,2020-01-04
73,68,email,1,2020-01-04
73,11,zoom,1,2020-01-04
74,64,slack,12,2020-01-04
74,52,email,3,2020-01-04
74,42,email,4,2020-01-04
75,60,zoom,1,2020-01-04
75,63,slack,12,2020-01-04
75,76,email,3,2020-01-04
75,77,slack,9,2020-01-04
75,12,zoom,1,2020-01-04
76,65,zoom,2,2020-01-04
76,61,email,5,2020-01-04
76,85,slack,5,2020-01-04
76,47,email,0,2020-01-04
76,67,zoom,0,2020-01-04
76,39,email,2,2020-01-04
77,76,slack,7,2020-01-04
77,74,email,1,2020-01-04
77,79,slack,9,2020-01-04
77,82,zoom,0,2020-01-04
77,60,email,3,2020-01-04
